channel,date,duration_female,duration_male,duration_noise,duration_music,total_duration,pct_female,pct_male,media_type
W9,2007-07-22,834.7,1484.9,127.3,27.5,2319.6,35.98,64.02,tv
W9,2007-07-29,951.1,2057.2,168.3,67.1,3008.3,31.62,68.38,tv
W9,2007-08-05,2830.6,5281.7,192.4,299.9,8112.4,34.89,65.11,tv
W9,2007-08-12,2155.1,5669.0,335.5,98.9,7824.2,27.54,72.46,tv
W9,2007-08-19,1107.4,2137.7,107.6,59.1,3245.1,34.12,65.88,tv
W9,2007-08-26,4087.7,8838.1,801.4,585.2,12925.9,31.62,68.38,tv
W9,2007-09-02,3048.2,9042.3,482.6,131.6,12090.5,25.21,74.79,tv
W9,2007-09-09,1511.8,3864.1,338.6,80.3,5375.9,28.12,71.88,tv
W9,2007-09-16,769.1,1493.2,58.5,40.6,2262.3,34.0,66.0,tv
W9,2007-09-23,1933.3,3778.0,296.8,168.0,5711.3,33.85,66.15,tv
W9,2007-09-30,3648.8,7198.3,439.5,313.0,10847.1,33.64,66.36,tv
W9,2007-10-07,477.1,808.9,34.7,32.1,1286.0,37.1,62.9,tv
W9,2007-10-14,3652.1,8385.3,924.0,407.5,12037.3,30.34,69.66,tv
W9,2007-10-21,525.2,1095.7,104.3,30.3,1620.9,32.4,67.6,tv
W9,2007-10-28,508.3,1113.0,59.5,43.9,1621.3,31.35,68.65,tv
W9,2007-11-04,3966.4,6873.0,303.3,232.8,10839.4,36.59,63.41,tv
W9,2007-11-11,2410.7,4892.0,553.1,289.3,7302.7,33.01,66.99,tv
W9,2007-11-18,3495.9,7905.6,340.5,235.6,11401.5,30.66,69.34,tv
W9,2007-11-25,4006.4,8640.4,843.1,155.8,12646.7,31.68,68.32,tv
W9,2007-12-02,4020.4,8341.6,250.6,180.1,12362.0,32.52,67.48,tv
W9,2007-12-09,3723.4,7761.3,352.7,469.3,11484.7,32.42,67.58,tv
W9,2007-12-16,1046.0,2350.5,269.8,149.9,3396.5,30.8,69.2,tv
W9,2007-12-23,1418.6,2755.8,113.4,118.6,4174.4,33.98,66.02,tv
W9,2007-12-30,2302.1,4033.8,383.1,106.5,6335.9,36.33,63.67,tv
W9,2008-01-06,1833.4,3102.6,329.7,134.6,4936.0,37.14,62.86,tv
W9,2008-01-13,1054.9,2040.7,98.1,65.5,3095.5,34.08,65.92,tv
W9,2008-01-20,4548.8,9164.6,1011.6,314.7,13713.4,33.17,66.83,tv
W9,2008-01-27,3729.2,8843.8,971.2,273.7,12573.0,29.66,70.34,tv
W9,2008-02-03,2867.5,6247.8,381.5,454.3,9115.3,31.46,68.54,tv
W9,2008-02-10,649.9,1166.1,133.6,23.6,1816.0,35.79,64.21,tv
W9,2008-02-17,4391.0,9435.7,991.5,637.1,13826.7,31.76,68.24,tv
W9,2008-02-24,3120.4,5813.7,692.4,378.7,8934.1,34.93,65.07,tv
W9,2008-03-02,2613.3,5470.1,582.5,268.3,8083.3,32.33,67.67,tv
W9,2008-03-09,3891.8,7823.0,918.3,494.2,11714.8,33.22,66.78,tv
W9,2008-03-16,1411.0,3171.1,273.9,47.8,4582.1,30.79,69.21,tv
W9,2008-03-23,1098.5,2362.7,137.1,155.8,3461.2,31.74,68.26,tv
W9,2008-03-30,1226.0,2943.9,129.5,138.7,4169.9,29.4,70.6,tv
W9,2008-04-06,546.8,1103.1,126.1,24.6,1649.9,33.14,66.86,tv
W9,2008-04-13,3146.1,6794.1,686.1,321.3,9940.2,31.65,68.35,tv
W9,2008-04-20,2802.3,5537.2,246.6,221.6,8339.5,33.6,66.4,tv
W9,2008-04-27,2340.5,4995.9,427.5,101.4,7336.4,31.9,68.1,tv
W9,2008-05-04,3251.7,6625.6,302.6,259.9,9877.3,32.92,67.08,tv
W9,2008-05-11,1750.2,4291.7,426.7,135.2,6041.9,28.97,71.03,tv
W9,2008-05-18,3510.9,6234.2,691.4,157.0,9745.1,36.03,63.97,tv
W9,2008-05-25,1351.4,2424.6,264.2,52.2,3776.0,35.79,64.21,tv
W9,2008-06-01,4246.9,8576.3,889.3,419.2,12823.2,33.12,66.88,tv
W9,2008-06-08,1035.3,2586.6,171.4,131.5,3621.8,28.58,71.42,tv
W9,2008-06-15,5099.6,9279.6,992.7,393.6,14379.3,35.47,64.53,tv
W9,2008-06-22,2043.2,4459.8,295.9,324.8,6503.0,31.42,68.58,tv
W9,2008-06-29,2062.0,4116.7,154.4,78.4,6178.7,33.37,66.63,tv
W9,2008-07-06,3780.7,8849.7,618.6,293.2,12630.3,29.93,70.07,tv
W9,2008-07-13,3919.3,7228.7,502.2,440.3,11148.0,35.16,64.84,tv
W9,2008-07-20,4380.6,8090.5,884.3,456.2,12471.1,35.13,64.87,tv
W9,2008-07-27,4839.9,8979.1,293.6,652.5,13819.0,35.02,64.98,tv
W9,2008-08-03,3777.4,8157.5,525.4,322.4,11934.9,31.65,68.35,tv
W9,2008-08-10,1391.5,3035.1,148.1,63.1,4426.6,31.44,68.56,tv
W9,2008-08-17,3483.2,6956.0,671.6,258.9,10439.2,33.37,66.63,tv
W9,2008-08-24,3904.4,9442.0,530.2,192.8,13346.4,29.25,70.75,tv
W9,2008-08-31,4593.3,9420.3,611.3,564.7,14013.6,32.78,67.22,tv
W9,2008-09-07,817.5,1566.6,169.9,40.1,2384.1,34.29,65.71,tv
W9,2008-09-14,3913.2,9959.7,987.2,584.5,13872.9,28.21,71.79,tv
W9,2008-09-21,4003.6,7826.5,868.8,527.7,11830.1,33.84,66.16,tv
W9,2008-09-28,2889.5,6692.3,262.5,176.7,9581.8,30.16,69.84,tv
W9,2008-10-05,3496.8,7838.1,668.3,408.4,11334.9,30.85,69.15,tv
W9,2008-10-12,2214.2,4501.7,247.3,158.1,6715.9,32.97,67.03,tv
W9,2008-10-19,1560.3,3090.1,102.8,95.2,4650.5,33.55,66.45,tv
W9,2008-10-26,3152.0,6142.8,689.0,191.1,9294.8,33.91,66.09,tv
W9,2008-11-02,3002.4,5696.4,190.3,397.4,8698.7,34.52,65.48,tv
W9,2008-11-09,1214.5,2916.3,292.8,59.3,4130.8,29.4,70.6,tv
W9,2008-11-16,4298.5,9091.7,567.8,268.4,13390.2,32.1,67.9,tv
W9,2008-11-23,2514.0,5785.5,458.2,231.7,8299.5,30.29,69.71,tv
W9,2008-11-30,1961.0,4964.9,257.1,175.6,6925.9,28.31,71.69,tv
W9,2008-12-07,1028.0,1636.5,175.4,99.2,2664.4,38.58,61.42,tv
W9,2008-12-14,1510.6,3422.8,234.6,236.2,4933.4,30.62,69.38,tv
W9,2008-12-21,3912.5,6228.7,480.3,179.2,10141.2,38.58,61.42,tv
W9,2008-12-28,4377.3,8802.2,848.9,426.8,13179.5,33.21,66.79,tv
W9,2009-01-04,3924.1,8093.7,249.4,536.2,12017.8,32.65,67.35,tv
W9,2009-01-11,386.1,1145.1,87.2,35.7,1531.2,25.21,74.79,tv
W9,2009-01-18,2630.2,5779.0,599.7,250.5,8409.1,31.28,68.72,tv
W9,2009-01-25,680.6,1358.1,45.3,71.0,2038.7,33.38,66.62,tv
W9,2009-02-01,1070.9,2585.7,178.7,77.6,3656.6,29.29,70.71,tv
W9,2009-02-08,1229.9,2630.2,196.3,83.5,3860.1,31.86,68.14,tv
W9,2009-02-15,2936.0,5869.7,288.2,293.1,8805.7,33.34,66.66,tv
W9,2009-02-22,4331.9,9468.6,1068.0,431.6,13800.5,31.39,68.61,tv
W9,2009-03-01,411.0,853.2,56.8,58.6,1264.3,32.51,67.49,tv
W9,2009-03-08,2196.0,5014.5,382.4,117.7,7210.5,30.46,69.54,tv
W9,2009-03-15,2550.8,6061.5,557.4,172.7,8612.3,29.62,70.38,tv
W9,2009-03-22,2429.0,5546.7,318.7,233.2,7975.7,30.45,69.55,tv
W9,2009-03-29,505.5,1033.7,108.4,54.0,1539.2,32.84,67.16,tv
W9,2009-04-05,4033.0,9577.1,761.9,235.3,13610.1,29.63,70.37,tv
W9,2009-04-12,2260.8,3691.2,316.4,98.3,5952.0,37.98,62.02,tv
W9,2009-04-19,3672.9,7718.3,849.5,257.4,11391.2,32.24,67.76,tv
W9,2009-04-26,1965.9,4150.6,349.7,198.9,6116.5,32.14,67.86,tv
W9,2009-05-03,596.6,1481.6,58.0,25.1,2078.2,28.71,71.29,tv
W9,2009-05-10,4120.3,8330.1,653.3,221.0,12450.4,33.09,66.91,tv
W9,2009-05-17,3165.2,6193.9,471.0,246.4,9359.1,33.82,66.18,tv
W9,2009-05-24,3364.7,5875.1,268.8,394.1,9239.8,36.42,63.58,tv
W9,2009-05-31,2810.0,6677.2,494.7,379.1,9487.2,29.62,70.38,tv
W9,2009-06-07,3621.9,8279.3,476.5,514.5,11901.2,30.43,69.57,tv
W9,2009-06-14,1625.6,3702.5,282.6,102.5,5328.1,30.51,69.49,tv
W9,2009-06-21,4026.5,9015.9,551.7,376.4,13042.3,30.87,69.13,tv
W9,2009-06-28,416.9,807.4,96.2,52.1,1224.3,34.06,65.94,tv
W9,2009-07-05,4683.3,8786.0,700.2,260.7,13469.3,34.77,65.23,tv
W9,2009-07-12,2429.3,5046.6,295.2,208.7,7476.0,32.5,67.5,tv
W9,2009-07-19,3927.6,8298.4,930.6,516.0,12226.1,32.13,67.87,tv
W9,2009-07-26,2720.3,5297.6,431.7,343.0,8017.9,33.93,66.07,tv
W9,2009-08-02,3012.5,8241.0,404.8,515.7,11253.5,26.77,73.23,tv
W9,2009-08-09,3509.8,6684.8,577.1,315.3,10194.6,34.43,65.57,tv
W9,2009-08-16,3639.0,7047.3,221.2,263.5,10686.3,34.05,65.95,tv
W9,2009-08-23,3586.8,8551.5,703.2,420.1,12138.3,29.55,70.45,tv
W9,2009-08-30,3949.5,7563.5,507.8,199.0,11513.0,34.3,65.7,tv
W9,2009-09-06,574.3,1368.9,97.8,72.6,1943.2,29.56,70.44,tv
W9,2009-09-13,2749.9,5826.7,251.7,178.4,8576.7,32.06,67.94,tv
W9,2009-09-20,2715.8,6397.8,578.7,323.0,9113.6,29.8,70.2,tv
W9,2009-09-27,4182.3,8001.5,848.0,509.9,12183.7,34.33,65.67,tv
W9,2009-10-04,3197.2,5471.5,690.4,100.2,8668.7,36.88,63.12,tv
W9,2009-10-11,4110.0,7944.9,833.3,541.4,12054.9,34.09,65.91,tv
W9,2009-10-18,2075.7,4529.5,501.4,121.3,6605.2,31.43,68.57,tv
W9,2009-10-25,1026.4,2086.0,199.7,68.0,3112.4,32.98,67.02,tv
W9,2009-11-01,1337.8,2538.4,117.5,43.3,3876.2,34.51,65.49,tv
W9,2009-11-08,4593.3,9519.5,654.2,617.2,14112.9,32.55,67.45,tv
W9,2009-11-15,5130.8,8838.5,298.2,198.5,13969.3,36.73,63.27,tv
W9,2009-11-22,4266.1,7946.3,513.0,219.8,12212.3,34.93,65.07,tv
W9,2009-11-29,3736.8,7994.6,654.8,132.1,11731.3,31.85,68.15,tv
W9,2009-12-06,4786.4,9469.9,1068.2,244.2,14256.3,33.57,66.43,tv
W9,2009-12-13,3585.8,6413.6,591.9,144.3,9999.4,35.86,64.14,tv
W9,2009-12-20,2099.0,4241.1,334.3,124.0,6340.1,33.11,66.89,tv
W9,2009-12-27,2578.3,5836.6,361.9,382.9,8415.0,30.64,69.36,tv
W9,2010-01-03,2142.0,4022.9,337.2,132.3,6164.9,34.74,65.26,tv
W9,2010-01-10,3771.1,8051.6,834.9,500.8,11822.7,31.9,68.1,tv
W9,2010-01-17,2790.2,6702.3,736.3,341.1,9492.6,29.39,70.61,tv
W9,2010-01-24,4884.9,8926.4,528.6,605.5,13811.3,35.37,64.63,tv
W9,2010-01-31,3669.7,6825.6,512.4,393.2,10495.3,34.97,65.03,tv
W9,2010-02-07,4625.5,8857.7,607.5,648.1,13483.2,34.31,65.69,tv
W9,2010-02-14,1523.3,2722.5,261.6,135.3,4245.8,35.88,64.12,tv
W9,2010-02-21,1583.9,3241.9,179.3,62.4,4825.7,32.82,67.18,tv
W9,2010-02-28,1299.0,3508.2,376.0,205.5,4807.2,27.02,72.98,tv
W9,2010-03-07,2965.2,5021.6,409.7,141.7,7986.8,37.13,62.87,tv
W9,2010-03-14,4415.3,8611.6,326.8,157.9,13026.9,33.89,66.11,tv
W9,2010-03-21,4608.5,9268.3,444.0,444.3,13876.8,33.21,66.79,tv
W9,2010-03-28,560.4,1104.1,48.9,50.7,1664.5,33.67,66.33,tv
W9,2010-04-04,466.7,1050.1,48.1,23.4,1516.8,30.77,69.23,tv
W9,2010-04-11,2046.9,3689.1,129.4,217.0,5736.0,35.68,64.32,tv
W9,2010-04-18,462.3,960.9,75.7,22.2,1423.2,32.48,67.52,tv
W9,2010-04-25,4786.8,9016.1,713.1,432.1,13802.8,34.68,65.32,tv
W9,2010-05-02,476.9,939.9,93.8,68.4,1416.8,33.66,66.34,tv
W9,2010-05-09,4242.9,7422.8,783.3,470.7,11665.7,36.37,63.63,tv
W9,2010-05-16,1222.5,2581.3,247.6,60.0,3803.8,32.14,67.86,tv
W9,2010-05-23,3769.8,8267.5,872.8,451.6,12037.3,31.32,68.68,tv
W9,2010-05-30,4725.9,9348.6,359.9,539.7,14074.5,33.58,66.42,tv
W9,2010-06-06,2932.6,6856.0,665.3,162.4,9788.6,29.96,70.04,tv
W9,2010-06-13,3841.2,7770.9,297.0,390.8,11612.1,33.08,66.92,tv
W9,2010-06-20,2741.1,5874.4,391.9,295.4,8615.5,31.82,68.18,tv
W9,2010-06-27,2237.8,4389.2,232.3,133.6,6627.0,33.77,66.23,tv
W9,2010-07-04,1447.8,3093.5,124.6,62.5,4541.3,31.88,68.12,tv
W9,2010-07-11,2608.8,5601.1,518.2,289.1,8209.9,31.78,68.22,tv
W9,2010-07-18,2649.7,6809.0,701.0,332.0,9458.7,28.01,71.99,tv
W9,2010-07-25,645.8,1075.8,93.4,53.3,1721.6,37.51,62.49,tv
W9,2010-08-01,3827.9,6152.4,221.9,291.5,9980.3,38.35,61.65,tv
W9,2010-08-08,3466.8,8465.8,618.7,151.7,11932.6,29.05,70.95,tv
W9,2010-08-15,2591.3,5528.9,450.5,313.7,8120.1,31.91,68.09,tv
W9,2010-08-22,3495.9,6396.0,316.0,432.5,9891.9,35.34,64.66,tv
W9,2010-08-29,856.9,1810.5,150.7,64.8,2667.3,32.12,67.88,tv
W9,2010-09-05,3885.2,7023.6,424.8,223.8,10908.8,35.62,64.38,tv
W9,2010-09-12,693.3,1367.6,126.5,82.7,2060.9,33.64,66.36,tv
W9,2010-09-19,1438.8,2636.4,318.1,101.5,4075.2,35.31,64.69,tv
W9,2010-09-26,2967.6,6156.6,465.8,453.3,9124.1,32.52,67.48,tv
W9,2010-10-03,2156.2,4256.6,197.2,277.9,6412.8,33.62,66.38,tv
W9,2010-10-10,3508.3,7022.8,423.1,461.2,10531.1,33.31,66.69,tv
W9,2010-10-17,2719.2,6195.9,389.7,205.2,8915.0,30.5,69.5,tv
W9,2010-10-24,1954.9,3859.7,228.1,279.1,5814.6,33.62,66.38,tv
W9,2010-10-31,1412.1,3170.6,332.7,224.5,4582.8,30.81,69.19,tv
W9,2010-11-07,1818.2,3851.0,450.7,148.5,5669.2,32.07,67.93,tv
W9,2010-11-14,3302.7,6437.6,376.4,241.3,9740.3,33.91,66.09,tv
W9,2010-11-21,1617.0,3096.2,164.2,52.1,4713.2,34.31,65.69,tv
W9,2010-11-28,1204.2,2424.3,129.7,45.4,3628.5,33.19,66.81,tv
W9,2010-12-05,2361.4,5438.2,244.4,369.9,7799.5,30.28,69.72,tv
W9,2010-12-12,1681.2,3364.7,129.1,219.2,5045.8,33.32,66.68,tv
W9,2010-12-19,1837.7,3280.9,255.9,142.4,5118.6,35.9,64.1,tv
W9,2010-12-26,2693.8,5737.9,371.8,251.9,8431.7,31.95,68.05,tv
W9,2011-01-02,3136.7,7002.7,637.3,405.1,10139.5,30.94,69.06,tv
W9,2011-01-09,2709.9,4547.7,146.8,291.3,7257.6,37.34,62.66,tv
W9,2011-01-16,2685.2,5296.2,427.6,284.4,7981.4,33.64,66.36,tv
W9,2011-01-23,4993.4,9386.7,341.1,156.0,14380.1,34.72,65.28,tv
W9,2011-01-30,3010.0,6156.7,597.7,363.8,9166.8,32.84,67.16,tv
W9,2011-02-06,3303.2,6333.9,465.6,318.4,9637.1,34.28,65.72,tv
W9,2011-02-13,910.1,1708.5,96.0,67.8,2618.6,34.76,65.24,tv
W9,2011-02-20,3375.4,6508.9,432.3,193.3,9884.2,34.15,65.85,tv
W9,2011-02-27,2302.5,5763.7,220.8,208.9,8066.2,28.55,71.45,tv
W9,2011-03-06,3412.5,7636.6,709.0,451.6,11049.1,30.89,69.11,tv
W9,2011-03-13,3328.0,8796.4,368.6,472.9,12124.4,27.45,72.55,tv
W9,2011-03-20,4075.0,8812.3,479.0,230.8,12887.3,31.62,68.38,tv
W9,2011-03-27,3700.7,8954.7,438.7,285.5,12655.4,29.24,70.76,tv
W9,2011-04-03,4276.3,8617.4,416.9,585.3,12893.7,33.17,66.83,tv
W9,2011-04-10,2218.5,5123.6,309.5,132.7,7342.1,30.22,69.78,tv
W9,2011-04-17,1695.0,3772.8,343.3,236.6,5467.8,31.0,69.0,tv
W9,2011-04-24,334.7,638.7,44.4,16.3,973.4,34.38,65.62,tv
W9,2011-05-01,657.0,1234.9,121.4,79.0,1891.9,34.73,65.27,tv
W9,2011-05-08,862.4,1562.3,70.2,81.5,2424.7,35.57,64.43,tv
W9,2011-05-15,847.2,1728.6,63.2,46.0,2575.8,32.89,67.11,tv
W9,2011-05-22,2780.7,6031.8,695.4,387.3,8812.6,31.55,68.45,tv
W9,2011-05-29,2010.6,3794.7,222.8,248.3,5805.3,34.63,65.37,tv
W9,2011-06-05,1593.9,3731.8,318.0,85.9,5325.7,29.93,70.07,tv
W9,2011-06-12,3456.1,6876.5,646.8,215.2,10332.7,33.45,66.55,tv
W9,2011-06-19,3813.6,7200.2,740.9,337.6,11013.9,34.63,65.37,tv
W9,2011-06-26,1232.2,2545.2,209.6,154.4,3777.4,32.62,67.38,tv
W9,2011-07-03,3747.0,10413.8,361.5,325.0,14160.8,26.46,73.54,tv
W9,2011-07-10,3609.7,8294.3,675.5,386.5,11904.0,30.32,69.68,tv
W9,2011-07-17,3364.2,7017.6,351.8,124.5,10381.8,32.41,67.59,tv
W9,2011-07-24,526.9,1148.2,59.3,25.8,1675.1,31.46,68.54,tv
W9,2011-07-31,1677.2,3871.1,258.9,220.3,5548.2,30.23,69.77,tv
W9,2011-08-07,1267.1,2702.8,192.6,169.2,3969.9,31.92,68.08,tv
W9,2011-08-14,2228.7,4507.7,390.0,198.4,6736.3,33.08,66.92,tv
W9,2011-08-21,1053.3,2070.9,148.6,153.6,3124.2,33.71,66.29,tv
W9,2011-08-28,4049.6,9636.8,592.8,350.4,13686.5,29.59,70.41,tv
W9,2011-09-04,3248.0,5976.1,499.4,199.4,9224.1,35.21,64.79,tv
W9,2011-09-11,3031.4,7828.6,297.0,434.5,10860.0,27.91,72.09,tv
W9,2011-09-18,984.3,2091.5,118.0,71.8,3075.8,32.0,68.0,tv
W9,2011-09-25,3766.5,7630.5,607.7,562.2,11397.0,33.05,66.95,tv
W9,2011-10-02,1095.9,2198.7,185.5,138.0,3294.6,33.26,66.74,tv
W9,2011-10-09,3155.5,5854.1,626.9,153.4,9009.6,35.02,64.98,tv
W9,2011-10-16,1493.6,2944.3,207.0,195.6,4437.9,33.66,66.34,tv
W9,2011-10-23,2359.5,3883.9,426.7,112.5,6243.5,37.79,62.21,tv
W9,2011-10-30,2696.1,6219.8,487.5,233.0,8915.9,30.24,69.76,tv
W9,2011-11-06,3702.6,7903.2,444.5,203.3,11605.8,31.9,68.1,tv
W9,2011-11-13,2183.9,3974.2,417.8,234.9,6158.1,35.46,64.54,tv
W9,2011-11-20,2220.9,4197.6,263.4,101.3,6418.5,34.6,65.4,tv
W9,2011-11-27,603.4,1245.4,75.8,25.3,1848.8,32.64,67.36,tv
W9,2011-12-04,2625.3,4702.3,357.8,147.6,7327.6,35.83,64.17,tv
W9,2011-12-11,1028.6,2116.4,104.9,102.9,3145.0,32.71,67.29,tv
W9,2011-12-18,1856.9,4428.5,340.2,254.0,6285.4,29.54,70.46,tv
W9,2011-12-25,1780.7,3436.2,189.3,204.6,5216.9,34.13,65.87,tv
W9,2012-01-01,1350.4,2398.1,248.4,61.8,3748.5,36.02,63.98,tv
W9,2012-01-08,2923.0,5871.4,325.6,123.5,8794.4,33.24,66.76,tv
W9,2012-01-15,2497.5,4963.2,414.5,185.8,7460.7,33.48,66.52,tv
W9,2012-01-22,3893.5,6053.8,277.0,384.0,9947.3,39.14,60.86,tv
W9,2012-01-29,839.4,1783.9,96.3,57.2,2623.3,32.0,68.0,tv
W9,2012-02-05,1613.5,2442.9,313.4,189.1,4056.5,39.78,60.22,tv
W9,2012-02-12,3903.4,9296.9,857.6,152.5,13200.4,29.57,70.43,tv
W9,2012-02-19,2534.4,4990.2,423.6,95.3,7524.6,33.68,66.32,tv
W9,2012-02-26,305.7,620.7,21.1,15.4,926.3,33.0,67.0,tv
W9,2012-03-04,4157.8,9026.8,869.9,369.4,13184.6,31.54,68.46,tv
W9,2012-03-11,2779.3,4524.9,174.1,288.9,7304.2,38.05,61.95,tv
W9,2012-03-18,547.1,1132.5,82.6,74.7,1679.6,32.57,67.43,tv
W9,2012-03-25,518.8,1006.6,121.4,56.9,1525.4,34.01,65.99,tv
W9,2012-04-01,4401.5,9579.9,840.2,275.3,13981.4,31.48,68.52,tv
W9,2012-04-08,2915.9,5759.2,396.9,185.5,8675.2,33.61,66.39,tv
W9,2012-04-15,2800.6,5255.3,338.1,355.8,8055.9,34.76,65.24,tv
W9,2012-04-22,4048.4,8145.2,264.1,259.6,12193.6,33.2,66.8,tv
W9,2012-04-29,509.5,1086.1,88.9,36.2,1595.6,31.93,68.07,tv
W9,2012-05-06,2834.4,5650.0,636.6,160.7,8484.3,33.41,66.59,tv
W9,2012-05-13,2907.1,5583.2,446.3,112.8,8490.3,34.24,65.76,tv
W9,2012-05-20,4329.5,8560.0,1017.6,376.2,12889.4,33.59,66.41,tv
W9,2012-05-27,4009.7,7739.7,642.1,576.7,11749.4,34.13,65.87,tv
W9,2012-06-03,2209.7,4589.2,167.6,127.9,6798.9,32.5,67.5,tv
W9,2012-06-10,717.0,1482.6,108.2,45.5,2199.6,32.6,67.4,tv
W9,2012-06-17,2436.8,5441.0,219.0,110.1,7877.8,30.93,69.07,tv
W9,2012-06-24,1676.6,3408.6,368.5,211.2,5085.3,32.97,67.03,tv
W9,2012-07-01,1689.0,3428.9,400.5,129.3,5118.0,33.0,67.0,tv
W9,2012-07-08,353.4,669.5,70.8,17.2,1022.9,34.55,65.45,tv
W9,2012-07-15,599.8,1216.8,133.2,72.7,1816.6,33.02,66.98,tv
W9,2012-07-22,1632.6,3697.9,297.7,205.9,5330.5,30.63,69.37,tv
W9,2012-07-29,4127.4,8906.4,997.2,232.4,13033.8,31.67,68.33,tv
W9,2012-08-05,4844.3,8357.4,828.6,601.0,13201.7,36.69,63.31,tv
W9,2012-08-12,1538.5,2539.1,265.3,135.7,4077.6,37.73,62.27,tv
W9,2012-08-19,2289.9,5102.8,455.1,237.3,7392.8,30.98,69.02,tv
W9,2012-08-26,4037.4,7670.7,450.2,574.2,11708.2,34.48,65.52,tv
W9,2012-09-02,3301.0,6370.5,381.1,113.2,9671.5,34.13,65.87,tv
W9,2012-09-09,1318.1,2653.7,196.5,102.9,3971.8,33.19,66.81,tv
W9,2012-09-16,4594.7,9148.7,681.1,403.9,13743.4,33.43,66.57,tv
W9,2012-09-23,1134.9,2418.1,234.9,164.9,3553.0,31.94,68.06,tv
W9,2012-09-30,551.1,966.2,108.6,41.7,1517.3,36.32,63.68,tv
W9,2012-10-07,585.6,1268.6,58.1,73.2,1854.2,31.58,68.42,tv
W9,2012-10-14,3093.5,7079.1,673.3,169.0,10172.6,30.41,69.59,tv
W9,2012-10-21,1825.4,3702.2,368.2,174.4,5527.6,33.02,66.98,tv
W9,2012-10-28,4263.3,9207.6,318.9,330.7,13470.9,31.65,68.35,tv
W9,2012-11-04,2689.0,6081.7,196.6,337.8,8770.7,30.66,69.34,tv
W9,2012-11-11,456.8,948.7,101.8,17.7,1405.5,32.5,67.5,tv
W9,2012-11-18,812.7,1884.5,170.7,110.5,2697.2,30.13,69.87,tv
W9,2012-11-25,3562.5,7316.7,481.3,539.9,10879.2,32.75,67.25,tv
W9,2012-12-02,4321.2,10031.6,1128.7,483.3,14352.8,30.11,69.89,tv
W9,2012-12-09,1162.4,2559.7,127.7,114.8,3722.0,31.23,68.77,tv
W9,2012-12-16,3872.5,8423.0,638.5,609.7,12295.5,31.49,68.51,tv
W9,2012-12-23,3750.7,7314.6,551.4,173.1,11065.3,33.9,66.1,tv
W9,2012-12-30,4017.3,9102.4,443.5,585.3,13119.7,30.62,69.38,tv
W9,2013-01-06,1677.2,3325.5,166.7,110.9,5002.7,33.53,66.47,tv
W9,2013-01-13,794.9,1556.0,66.4,59.1,2350.9,33.81,66.19,tv
W9,2013-01-20,2072.4,3397.9,389.0,179.9,5470.3,37.88,62.12,tv
W9,2013-01-27,4196.2,8139.7,825.9,513.1,12335.8,34.02,65.98,tv
W9,2013-02-03,1403.4,3019.6,350.9,59.5,4423.0,31.73,68.27,tv
W9,2013-02-10,537.3,1082.8,70.7,38.9,1620.1,33.16,66.84,tv
W9,2013-02-17,2782.7,6854.1,607.9,131.3,9636.8,28.88,71.12,tv
W9,2013-02-24,5556.6,8583.1,654.2,252.4,14139.7,39.3,60.7,tv
W9,2013-03-03,3847.5,6241.1,695.5,303.6,10088.7,38.14,61.86,tv
W9,2013-03-10,2150.4,4248.8,141.1,108.5,6399.3,33.6,66.4,tv
W9,2013-03-17,2812.4,4564.5,323.0,322.5,7376.9,38.12,61.88,tv
W9,2013-03-24,3025.3,5900.1,517.1,145.3,8925.4,33.9,66.1,tv
W9,2013-03-31,2499.3,5371.5,519.9,294.0,7870.8,31.75,68.25,tv
W9,2013-04-07,3914.0,8739.7,652.6,576.8,12653.8,30.93,69.07,tv
W9,2013-04-14,2244.0,4578.4,233.5,152.1,6822.5,32.89,67.11,tv
W9,2013-04-21,4267.2,7013.1,389.8,197.5,11280.3,37.83,62.17,tv
W9,2013-04-28,1089.6,2546.3,276.6,60.2,3635.9,29.97,70.03,tv
W9,2013-05-05,2754.4,5654.4,601.1,122.1,8408.7,32.76,67.24,tv
W9,2013-05-12,657.0,1701.2,91.9,62.6,2358.2,27.86,72.14,tv
W9,2013-05-19,3698.1,8696.5,870.1,523.3,12394.6,29.84,70.16,tv
W9,2013-05-26,3247.2,7849.0,248.8,177.3,11096.3,29.26,70.74,tv
W9,2013-06-02,3481.4,6516.8,630.0,464.5,9998.3,34.82,65.18,tv
W9,2013-06-09,3514.5,5959.9,346.1,126.2,9474.4,37.09,62.91,tv
W9,2013-06-16,1767.1,2938.5,128.0,235.0,4705.7,37.55,62.45,tv
W9,2013-06-23,2088.2,4466.6,216.2,108.7,6554.8,31.86,68.14,tv
W9,2013-06-30,3107.9,6071.9,485.0,441.2,9179.8,33.86,66.14,tv
W9,2013-07-07,1351.3,2630.3,178.9,43.7,3981.6,33.94,66.06,tv
W9,2013-07-14,3931.0,9787.2,569.2,595.3,13718.2,28.66,71.34,tv
W9,2013-07-21,3376.9,7872.1,324.4,545.7,11249.0,30.02,69.98,tv
W9,2013-07-28,385.1,673.0,65.5,12.9,1058.0,36.39,63.61,tv
W9,2013-08-04,1276.5,2126.2,88.2,85.5,3402.6,37.51,62.49,tv
W9,2013-08-11,816.5,1523.9,158.9,66.5,2340.4,34.89,65.11,tv
W9,2013-08-18,477.0,863.5,44.8,55.5,1340.5,35.58,64.42,tv
