channel,year,month,date,theme,nb_sujets,pct_sujets,duration_seconds
France 2,2008,11,2008-11-01,Environnement,7,3.65,244.0
France 2,2008,11,2008-11-01,Justice,3,3.08,111.0
France 2,2008,11,2008-11-01,Santé,3,2.11,124.0
France 2,2008,11,2008-11-01,Sciences & Techno,2,1.06,63.0
France 2,2008,11,2008-11-01,Météo,2,0.93,36.0
France 2,2008,11,2008-11-01,Défense,0,0.75,43.0
France 2,2008,11,2008-11-01,Autres,2,0.48,28.0
France 3,2008,11,2008-11-01,Politique intérieure,28,21.66,993.0
France 3,2008,11,2008-11-01,International,20,16.98,739.0
France 3,2008,11,2008-11-01,Économie,27,14.57,871.0
France 3,2008,11,2008-11-01,Société,16,11.47,734.0
France 3,2008,11,2008-11-01,Faits divers,18,9.42,611.0
France 3,2008,11,2008-11-01,Sport,12,8.45,441.0
France 3,2008,11,2008-11-01,Culture,11,5.0,316.0
France 3,2008,11,2008-11-01,Environnement,3,3.61,245.0
France 3,2008,11,2008-11-01,Justice,1,3.05,165.0
France 3,2008,11,2008-11-01,Santé,2,2.16,135.0
France 3,2008,11,2008-11-01,Sciences & Techno,1,1.25,73.0
France 3,2008,11,2008-11-01,Météo,1,0.68,35.0
France 3,2008,11,2008-11-01,Défense,0,0.84,53.0
France 3,2008,11,2008-11-01,Autres,2,0.41,25.0
Arte,2008,11,2008-11-01,Politique intérieure,36,21.83,1465.0
Arte,2008,11,2008-11-01,International,27,17.24,1101.0
Arte,2008,11,2008-11-01,Économie,34,14.65,1044.0
Arte,2008,11,2008-11-01,Société,18,11.2,557.0
Arte,2008,11,2008-11-01,Faits divers,16,9.91,533.0
Arte,2008,11,2008-11-01,Sport,14,7.95,395.0
Arte,2008,11,2008-11-01,Culture,12,5.16,353.0
Arte,2008,11,2008-11-01,Environnement,7,4.05,178.0
Arte,2008,11,2008-11-01,Justice,4,3.23,166.0
Arte,2008,11,2008-11-01,Santé,4,2.22,99.0
Arte,2008,11,2008-11-01,Sciences & Techno,3,1.39,53.0
Arte,2008,11,2008-11-01,Météo,0,0.97,43.0
Arte,2008,11,2008-11-01,Défense,0,0.4,20.0
Arte,2008,11,2008-11-01,Autres,0,0.76,36.0
M6,2008,11,2008-11-01,Politique intérieure,40,21.13,1171.0
M6,2008,11,2008-11-01,International,21,17.0,965.0
M6,2008,11,2008-11-01,Économie,22,13.95,541.0
M6,2008,11,2008-11-01,Société,19,11.46,628.0
M6,2008,11,2008-11-01,Faits divers,17,11.9,665.0
M6,2008,11,2008-11-01,Sport,14,7.58,349.0
M6,2008,11,2008-11-01,Culture,8,4.82,280.0
M6,2008,11,2008-11-01,Environnement,4,4.23,250.0
M6,2008,11,2008-11-01,Justice,6,2.76,154.0
M6,2008,11,2008-11-01,Santé,1,1.77,108.0
M6,2008,11,2008-11-01,Sciences & Techno,1,1.14,61.0
M6,2008,11,2008-11-01,Météo,0,1.32,50.0
M6,2008,11,2008-11-01,Défense,2,0.96,42.0
M6,2008,11,2008-11-01,Autres,0,0.54,35.0
TF1,2008,12,2008-12-01,Politique intérieure,28,20.77,935.0
TF1,2008,12,2008-12-01,International,28,17.35,698.0
TF1,2008,12,2008-12-01,Économie,31,13.77,957.0
TF1,2008,12,2008-12-01,Société,20,11.15,704.0
TF1,2008,12,2008-12-01,Faits divers,23,12.99,914.0
TF1,2008,12,2008-12-01,Sport,11,8.13,359.0
TF1,2008,12,2008-12-01,Culture,5,4.41,261.0
TF1,2008,12,2008-12-01,Environnement,4,4.25,182.0
TF1,2008,12,2008-12-01,Justice,7,2.5,127.0
TF1,2008,12,2008-12-01,Santé,2,1.88,126.0
TF1,2008,12,2008-12-01,Sciences & Techno,2,0.82,42.0
TF1,2008,12,2008-12-01,Météo,1,1.33,56.0
TF1,2008,12,2008-12-01,Défense,1,0.97,44.0
TF1,2008,12,2008-12-01,Autres,1,0.37,13.0
France 2,2008,12,2008-12-01,Politique intérieure,40,21.44,1071.0
France 2,2008,12,2008-12-01,International,23,17.56,1174.0
France 2,2008,12,2008-12-01,Économie,24,14.41,811.0
France 2,2008,12,2008-12-01,Société,19,11.7,622.0
France 2,2008,12,2008-12-01,Faits divers,18,9.61,637.0
France 2,2008,12,2008-12-01,Sport,6,8.03,304.0
France 2,2008,12,2008-12-01,Culture,5,4.48,163.0
France 2,2008,12,2008-12-01,Environnement,7,3.74,148.0
France 2,2008,12,2008-12-01,Justice,2,2.85,147.0
France 2,2008,12,2008-12-01,Santé,0,2.23,115.0
France 2,2008,12,2008-12-01,Sciences & Techno,1,1.23,46.0
France 2,2008,12,2008-12-01,Météo,2,1.14,49.0
France 2,2008,12,2008-12-01,Défense,3,0.73,41.0
France 2,2008,12,2008-12-01,Autres,0,1.05,50.0
France 3,2008,12,2008-12-01,Politique intérieure,38,21.48,987.0
France 3,2008,12,2008-12-01,International,26,17.24,662.0
France 3,2008,12,2008-12-01,Économie,26,14.68,886.0
France 3,2008,12,2008-12-01,Société,13,11.26,591.0
France 3,2008,12,2008-12-01,Faits divers,12,9.88,653.0
France 3,2008,12,2008-12-01,Sport,10,7.7,513.0
France 3,2008,12,2008-12-01,Culture,8,5.48,219.0
France 3,2008,12,2008-12-01,Environnement,7,4.06,237.0
France 3,2008,12,2008-12-01,Justice,2,2.95,120.0
France 3,2008,12,2008-12-01,Santé,2,1.96,126.0
France 3,2008,12,2008-12-01,Sciences & Techno,1,1.19,77.0
France 3,2008,12,2008-12-01,Météo,1,0.97,41.0
France 3,2008,12,2008-12-01,Défense,1,0.65,35.0
France 3,2008,12,2008-12-01,Autres,2,0.29,11.0
Arte,2008,12,2008-12-01,Politique intérieure,35,21.25,1168.0
Arte,2008,12,2008-12-01,International,35,17.5,826.0
Arte,2008,12,2008-12-01,Économie,21,14.21,681.0
Arte,2008,12,2008-12-01,Société,22,11.93,575.0
Arte,2008,12,2008-12-01,Faits divers,14,9.98,485.0
Arte,2008,12,2008-12-01,Sport,9,7.74,365.0
Arte,2008,12,2008-12-01,Culture,9,4.71,288.0
Arte,2008,12,2008-12-01,Environnement,1,4.03,277.0
Arte,2008,12,2008-12-01,Justice,2,3.12,122.0
Arte,2008,12,2008-12-01,Santé,3,1.77,117.0
Arte,2008,12,2008-12-01,Sciences & Techno,2,0.82,59.0
Arte,2008,12,2008-12-01,Météo,0,1.13,57.0
Arte,2008,12,2008-12-01,Défense,0,0.7,45.0
Arte,2008,12,2008-12-01,Autres,0,0.97,50.0
M6,2008,12,2008-12-01,Politique intérieure,37,21.56,1453.0
M6,2008,12,2008-12-01,International,31,17.06,758.0
M6,2008,12,2008-12-01,Économie,23,14.1,765.0
M6,2008,12,2008-12-01,Société,17,11.1,645.0
M6,2008,12,2008-12-01,Faits divers,16,12.25,460.0
M6,2008,12,2008-12-01,Sport,9,7.81,455.0
M6,2008,12,2008-12-01,Culture,9,4.49,238.0
M6,2008,12,2008-12-01,Environnement,8,3.57,252.0
M6,2008,12,2008-12-01,Justice,4,3.14,152.0
M6,2008,12,2008-12-01,Santé,4,1.54,76.0
M6,2008,12,2008-12-01,Sciences & Techno,1,0.92,62.0
M6,2008,12,2008-12-01,Météo,1,0.84,41.0
M6,2008,12,2008-12-01,Défense,0,0.06,3.0
M6,2008,12,2008-12-01,Autres,1,0.4,19.0
TF1,2009,1,2009-01-01,Politique intérieure,43,20.58,998.0
TF1,2009,1,2009-01-01,International,21,17.23,1035.0
TF1,2009,1,2009-01-01,Économie,11,13.67,943.0
TF1,2009,1,2009-01-01,Société,14,11.47,703.0
TF1,2009,1,2009-01-01,Faits divers,14,13.46,532.0
TF1,2009,1,2009-01-01,Sport,8,7.58,406.0
TF1,2009,1,2009-01-01,Culture,2,4.44,277.0
TF1,2009,1,2009-01-01,Environnement,4,3.71,177.0
TF1,2009,1,2009-01-01,Justice,6,3.55,169.0
TF1,2009,1,2009-01-01,Santé,4,2.28,143.0
TF1,2009,1,2009-01-01,Sciences & Techno,2,1.36,61.0
TF1,2009,1,2009-01-01,Météo,2,0.85,38.0
TF1,2009,1,2009-01-01,Défense,0,0.48,26.0
TF1,2009,1,2009-01-01,Autres,1,0.27,15.0
France 2,2009,1,2009-01-01,Politique intérieure,39,21.82,961.0
France 2,2009,1,2009-01-01,International,23,17.84,1253.0
France 2,2009,1,2009-01-01,Économie,23,14.65,615.0
France 2,2009,1,2009-01-01,Société,17,11.9,521.0
France 2,2009,1,2009-01-01,Faits divers,18,9.84,545.0
France 2,2009,1,2009-01-01,Sport,16,7.51,496.0
France 2,2009,1,2009-01-01,Culture,8,5.41,212.0
France 2,2009,1,2009-01-01,Environnement,3,4.0,189.0
France 2,2009,1,2009-01-01,Justice,3,2.76,138.0
France 2,2009,1,2009-01-01,Santé,3,2.06,107.0
France 2,2009,1,2009-01-01,Sciences & Techno,3,0.25,13.0
France 2,2009,1,2009-01-01,Météo,4,1.57,66.0
France 2,2009,1,2009-01-01,Défense,1,0.5,20.0
France 2,2009,1,2009-01-01,Autres,1,0.0,0.0
France 3,2009,1,2009-01-01,Politique intérieure,30,21.51,877.0
France 3,2009,1,2009-01-01,International,29,17.54,1109.0
France 3,2009,1,2009-01-01,Économie,16,15.12,1036.0
France 3,2009,1,2009-01-01,Société,14,11.51,739.0
France 3,2009,1,2009-01-01,Faits divers,14,10.34,665.0
France 3,2009,1,2009-01-01,Sport,10,7.77,478.0
France 3,2009,1,2009-01-01,Culture,5,5.07,272.0
France 3,2009,1,2009-01-01,Environnement,3,3.64,215.0
France 3,2009,1,2009-01-01,Justice,4,3.32,202.0
France 3,2009,1,2009-01-01,Santé,1,2.11,107.0
France 3,2009,1,2009-01-01,Sciences & Techno,3,1.29,64.0
France 3,2009,1,2009-01-01,Météo,1,0.9,61.0
France 3,2009,1,2009-01-01,Défense,2,0.73,48.0
France 3,2009,1,2009-01-01,Autres,0,0.0,0.0
Arte,2009,1,2009-01-01,Politique intérieure,33,22.09,1302.0
Arte,2009,1,2009-01-01,International,26,17.66,1232.0
Arte,2009,1,2009-01-01,Économie,27,14.73,1000.0
Arte,2009,1,2009-01-01,Société,20,11.67,789.0
Arte,2009,1,2009-01-01,Faits divers,13,9.6,569.0
Arte,2009,1,2009-01-01,Sport,13,7.74,446.0
Arte,2009,1,2009-01-01,Culture,5,4.69,269.0
Arte,2009,1,2009-01-01,Environnement,6,3.57,142.0
Arte,2009,1,2009-01-01,Justice,5,3.19,178.0
Arte,2009,1,2009-01-01,Santé,0,1.95,105.0
Arte,2009,1,2009-01-01,Sciences & Techno,0,1.19,73.0
Arte,2009,1,2009-01-01,Météo,1,1.0,42.0
Arte,2009,1,2009-01-01,Défense,0,0.2,13.0
Arte,2009,1,2009-01-01,Autres,1,0.57,22.0
M6,2009,1,2009-01-01,Politique intérieure,41,20.68,755.0
M6,2009,1,2009-01-01,International,34,16.9,1063.0
M6,2009,1,2009-01-01,Économie,26,14.13,879.0
M6,2009,1,2009-01-01,Société,20,11.01,767.0
M6,2009,1,2009-01-01,Faits divers,12,12.91,837.0
M6,2009,1,2009-01-01,Sport,17,7.19,286.0
M6,2009,1,2009-01-01,Culture,3,3.84,150.0
M6,2009,1,2009-01-01,Environnement,3,4.24,267.0
M6,2009,1,2009-01-01,Justice,4,2.51,160.0
M6,2009,1,2009-01-01,Santé,4,1.88,104.0
M6,2009,1,2009-01-01,Sciences & Techno,1,1.22,71.0
M6,2009,1,2009-01-01,Météo,1,0.53,38.0
M6,2009,1,2009-01-01,Défense,0,1.17,77.0
M6,2009,1,2009-01-01,Autres,0,0.12,7.0
TF1,2009,2,2009-02-01,Politique intérieure,37,21.22,1264.0
TF1,2009,2,2009-02-01,International,21,17.0,926.0
TF1,2009,2,2009-02-01,Économie,25,14.09,936.0
TF1,2009,2,2009-02-01,Société,12,11.15,529.0
TF1,2009,2,2009-02-01,Faits divers,22,13.05,917.0
TF1,2009,2,2009-02-01,Sport,8,7.87,340.0
TF1,2009,2,2009-02-01,Culture,4,4.97,348.0
TF1,2009,2,2009-02-01,Environnement,9,4.44,217.0
TF1,2009,2,2009-02-01,Justice,2,3.1,139.0
TF1,2009,2,2009-02-01,Santé,1,1.57,65.0
TF1,2009,2,2009-02-01,Sciences & Techno,0,0.73,35.0
TF1,2009,2,2009-02-01,Météo,5,0.61,35.0
TF1,2009,2,2009-02-01,Défense,1,0.43,22.0
TF1,2009,2,2009-02-01,Autres,1,0.86,43.0
France 2,2009,2,2009-02-01,Politique intérieure,32,21.69,1171.0
France 2,2009,2,2009-02-01,International,33,17.44,1021.0
France 2,2009,2,2009-02-01,Économie,24,14.23,796.0
France 2,2009,2,2009-02-01,Société,18,12.31,830.0
France 2,2009,2,2009-02-01,Faits divers,16,9.94,410.0
France 2,2009,2,2009-02-01,Sport,8,8.15,408.0
France 2,2009,2,2009-02-01,Culture,9,5.14,368.0
France 2,2009,2,2009-02-01,Environnement,10,4.1,194.0
France 2,2009,2,2009-02-01,Justice,2,2.88,123.0
France 2,2009,2,2009-02-01,Santé,1,1.82,103.0
France 2,2009,2,2009-02-01,Sciences & Techno,0,0.88,54.0
France 2,2009,2,2009-02-01,Météo,3,1.07,63.0
France 2,2009,2,2009-02-01,Défense,1,0.81,57.0
France 2,2009,2,2009-02-01,Autres,0,0.4,19.0
France 3,2009,2,2009-02-01,Politique intérieure,30,21.7,1241.0
France 3,2009,2,2009-02-01,International,22,17.61,654.0
France 3,2009,2,2009-02-01,Économie,25,14.82,1009.0
France 3,2009,2,2009-02-01,Société,8,11.97,742.0
France 3,2009,2,2009-02-01,Faits divers,14,10.21,478.0
France 3,2009,2,2009-02-01,Sport,12,7.86,438.0
France 3,2009,2,2009-02-01,Culture,10,4.28,224.0
France 3,2009,2,2009-02-01,Environnement,6,3.6,190.0
France 3,2009,2,2009-02-01,Justice,1,2.42,134.0
France 3,2009,2,2009-02-01,Santé,2,1.47,83.0
France 3,2009,2,2009-02-01,Sciences & Techno,0,1.02,38.0
France 3,2009,2,2009-02-01,Météo,0,0.86,41.0
France 3,2009,2,2009-02-01,Défense,1,0.44,25.0
France 3,2009,2,2009-02-01,Autres,0,0.83,52.0
Arte,2009,2,2009-02-01,Politique intérieure,21,21.43,819.0
Arte,2009,2,2009-02-01,International,26,17.74,1212.0
Arte,2009,2,2009-02-01,Économie,25,14.25,661.0
Arte,2009,2,2009-02-01,Société,17,11.63,471.0
Arte,2009,2,2009-02-01,Faits divers,18,9.72,490.0
Arte,2009,2,2009-02-01,Sport,13,7.63,541.0
Arte,2009,2,2009-02-01,Culture,7,4.66,203.0
Arte,2009,2,2009-02-01,Environnement,6,4.26,287.0
Arte,2009,2,2009-02-01,Justice,3,3.08,210.0
Arte,2009,2,2009-02-01,Santé,1,2.1,135.0
Arte,2009,2,2009-02-01,Sciences & Techno,1,0.91,47.0
Arte,2009,2,2009-02-01,Météo,6,1.29,86.0
Arte,2009,2,2009-02-01,Défense,1,0.35,13.0
Arte,2009,2,2009-02-01,Autres,0,0.3,20.0
M6,2009,2,2009-02-01,Politique intérieure,43,20.4,1398.0
M6,2009,2,2009-02-01,International,26,17.12,775.0
M6,2009,2,2009-02-01,Économie,26,14.49,788.0
M6,2009,2,2009-02-01,Société,20,11.01,731.0
M6,2009,2,2009-02-01,Faits divers,21,12.63,804.0
M6,2009,2,2009-02-01,Sport,15,7.71,364.0
M6,2009,2,2009-02-01,Culture,13,4.91,257.0
M6,2009,2,2009-02-01,Environnement,7,3.66,203.0
M6,2009,2,2009-02-01,Justice,2,2.72,122.0
M6,2009,2,2009-02-01,Santé,4,1.86,84.0
M6,2009,2,2009-02-01,Sciences & Techno,1,0.63,41.0
M6,2009,2,2009-02-01,Météo,1,1.67,68.0
M6,2009,2,2009-02-01,Défense,1,1.24,88.0
M6,2009,2,2009-02-01,Autres,1,0.5,25.0
TF1,2009,3,2009-03-01,Politique intérieure,31,20.75,1173.0
TF1,2009,3,2009-03-01,International,17,16.9,1156.0
TF1,2009,3,2009-03-01,Économie,24,13.74,571.0
TF1,2009,3,2009-03-01,Société,11,11.01,737.0
TF1,2009,3,2009-03-01,Faits divers,18,13.1,916.0
TF1,2009,3,2009-03-01,Sport,10,7.74,436.0
TF1,2009,3,2009-03-01,Culture,3,5.12,254.0
TF1,2009,3,2009-03-01,Environnement,6,3.63,217.0
TF1,2009,3,2009-03-01,Justice,11,2.99,169.0
TF1,2009,3,2009-03-01,Santé,4,2.18,145.0
TF1,2009,3,2009-03-01,Sciences & Techno,3,1.31,79.0
TF1,2009,3,2009-03-01,Météo,4,0.92,58.0
TF1,2009,3,2009-03-01,Défense,2,0.49,27.0
TF1,2009,3,2009-03-01,Autres,0,0.0,0.0
France 2,2009,3,2009-03-01,Politique intérieure,32,21.12,1027.0
France 2,2009,3,2009-03-01,International,26,17.75,680.0
France 2,2009,3,2009-03-01,Économie,24,14.59,679.0
France 2,2009,3,2009-03-01,Société,20,11.81,561.0
France 2,2009,3,2009-03-01,Faits divers,14,9.9,462.0
France 2,2009,3,2009-03-01,Sport,12,7.69,526.0
France 2,2009,3,2009-03-01,Culture,9,4.88,239.0
France 2,2009,3,2009-03-01,Environnement,4,3.8,202.0
France 2,2009,3,2009-03-01,Justice,3,2.84,201.0
France 2,2009,3,2009-03-01,Santé,2,2.21,105.0
France 2,2009,3,2009-03-01,Sciences & Techno,2,0.6,36.0
France 2,2009,3,2009-03-01,Météo,0,1.53,103.0
France 2,2009,3,2009-03-01,Défense,1,0.36,23.0
France 2,2009,3,2009-03-01,Autres,1,0.37,21.0
France 3,2009,3,2009-03-01,Politique intérieure,29,21.45,1285.0
France 3,2009,3,2009-03-01,International,31,18.06,895.0
France 3,2009,3,2009-03-01,Économie,23,14.89,875.0
France 3,2009,3,2009-03-01,Société,17,11.29,736.0
France 3,2009,3,2009-03-01,Faits divers,19,9.93,562.0
France 3,2009,3,2009-03-01,Sport,4,8.01,314.0
France 3,2009,3,2009-03-01,Culture,6,4.88,336.0
France 3,2009,3,2009-03-01,Environnement,5,3.31,205.0
France 3,2009,3,2009-03-01,Justice,9,3.04,130.0
France 3,2009,3,2009-03-01,Santé,4,2.21,105.0
France 3,2009,3,2009-03-01,Sciences & Techno,0,0.6,36.0
France 3,2009,3,2009-03-01,Météo,0,0.52,29.0
France 3,2009,3,2009-03-01,Défense,0,0.32,21.0
France 3,2009,3,2009-03-01,Autres,0,0.34,17.0
Arte,2009,3,2009-03-01,Politique intérieure,31,21.32,1240.0
Arte,2009,3,2009-03-01,International,30,17.04,1219.0
Arte,2009,3,2009-03-01,Économie,22,14.5,627.0
Arte,2009,3,2009-03-01,Société,23,12.02,749.0
Arte,2009,3,2009-03-01,Faits divers,19,10.26,601.0
Arte,2009,3,2009-03-01,Sport,21,7.61,476.0
Arte,2009,3,2009-03-01,Culture,3,4.72,305.0
Arte,2009,3,2009-03-01,Environnement,9,4.01,200.0
Arte,2009,3,2009-03-01,Justice,5,2.72,164.0
Arte,2009,3,2009-03-01,Santé,3,1.87,71.0
Arte,2009,3,2009-03-01,Sciences & Techno,1,0.78,46.0
Arte,2009,3,2009-03-01,Météo,1,1.17,44.0
Arte,2009,3,2009-03-01,Défense,0,0.72,35.0
Arte,2009,3,2009-03-01,Autres,0,0.32,13.0
M6,2009,3,2009-03-01,Politique intérieure,38,20.75,1362.0
M6,2009,3,2009-03-01,International,26,17.29,953.0
M6,2009,3,2009-03-01,Économie,23,14.53,944.0
M6,2009,3,2009-03-01,Société,22,11.05,570.0
M6,2009,3,2009-03-01,Faits divers,30,13.03,647.0
M6,2009,3,2009-03-01,Sport,11,7.76,395.0
M6,2009,3,2009-03-01,Culture,7,4.53,317.0
M6,2009,3,2009-03-01,Environnement,4,3.96,150.0
M6,2009,3,2009-03-01,Justice,6,2.88,195.0
M6,2009,3,2009-03-01,Santé,2,2.32,85.0
M6,2009,3,2009-03-01,Sciences & Techno,1,1.02,54.0
M6,2009,3,2009-03-01,Météo,2,0.6,36.0
M6,2009,3,2009-03-01,Défense,1,0.57,35.0
M6,2009,3,2009-03-01,Autres,2,1.06,76.0
TF1,2009,4,2009-04-01,Politique intérieure,37,21.07,1101.0
TF1,2009,4,2009-04-01,International,32,17.21,856.0
TF1,2009,4,2009-04-01,Économie,19,13.43,706.0
TF1,2009,4,2009-04-01,Société,18,11.29,452.0
TF1,2009,4,2009-04-01,Faits divers,19,13.06,479.0
TF1,2009,4,2009-04-01,Sport,10,7.24,491.0
TF1,2009,4,2009-04-01,Culture,6,4.42,216.0
TF1,2009,4,2009-04-01,Environnement,6,3.46,247.0
TF1,2009,4,2009-04-01,Justice,11,2.86,177.0
TF1,2009,4,2009-04-01,Santé,4,2.05,89.0
TF1,2009,4,2009-04-01,Sciences & Techno,2,1.18,44.0
TF1,2009,4,2009-04-01,Météo,3,0.76,28.0
TF1,2009,4,2009-04-01,Défense,1,0.64,44.0
TF1,2009,4,2009-04-01,Autres,2,0.4,16.0
France 2,2009,4,2009-04-01,Politique intérieure,42,21.67,884.0
France 2,2009,4,2009-04-01,International,29,16.94,757.0
France 2,2009,4,2009-04-01,Économie,25,14.43,627.0
France 2,2009,4,2009-04-01,Société,7,11.82,838.0
France 2,2009,4,2009-04-01,Faits divers,18,9.58,638.0
France 2,2009,4,2009-04-01,Sport,9,7.94,437.0
France 2,2009,4,2009-04-01,Culture,8,4.73,232.0
France 2,2009,4,2009-04-01,Environnement,7,3.15,143.0
France 2,2009,4,2009-04-01,Justice,5,2.88,202.0
France 2,2009,4,2009-04-01,Santé,1,2.17,119.0
France 2,2009,4,2009-04-01,Sciences & Techno,2,1.05,38.0
France 2,2009,4,2009-04-01,Météo,2,0.74,50.0
France 2,2009,4,2009-04-01,Défense,0,0.6,39.0
France 2,2009,4,2009-04-01,Autres,1,0.57,39.0
France 3,2009,4,2009-04-01,Politique intérieure,36,21.3,1369.0
France 3,2009,4,2009-04-01,International,21,17.61,783.0
France 3,2009,4,2009-04-01,Économie,19,14.93,1000.0
France 3,2009,4,2009-04-01,Société,18,11.59,570.0
France 3,2009,4,2009-04-01,Faits divers,17,9.92,602.0
France 3,2009,4,2009-04-01,Sport,12,7.86,516.0
France 3,2009,4,2009-04-01,Culture,7,5.23,208.0
France 3,2009,4,2009-04-01,Environnement,6,3.78,211.0
France 3,2009,4,2009-04-01,Justice,0,3.03,176.0
France 3,2009,4,2009-04-01,Santé,4,1.34,57.0
France 3,2009,4,2009-04-01,Sciences & Techno,1,0.48,29.0
France 3,2009,4,2009-04-01,Météo,3,1.03,50.0
France 3,2009,4,2009-04-01,Défense,0,0.24,15.0
France 3,2009,4,2009-04-01,Autres,1,0.25,10.0
Arte,2009,4,2009-04-01,Politique intérieure,33,20.89,1414.0
Arte,2009,4,2009-04-01,International,29,17.84,799.0
Arte,2009,4,2009-04-01,Économie,26,14.82,554.0
Arte,2009,4,2009-04-01,Société,13,12.12,677.0
Arte,2009,4,2009-04-01,Faits divers,7,9.63,644.0
Arte,2009,4,2009-04-01,Sport,11,7.82,343.0
Arte,2009,4,2009-04-01,Culture,13,4.58,318.0
Arte,2009,4,2009-04-01,Environnement,11,4.27,227.0
Arte,2009,4,2009-04-01,Justice,3,2.72,104.0
Arte,2009,4,2009-04-01,Santé,3,1.89,70.0
Arte,2009,4,2009-04-01,Sciences & Techno,1,1.01,49.0
Arte,2009,4,2009-04-01,Météo,2,1.09,56.0
Arte,2009,4,2009-04-01,Défense,2,0.96,43.0
Arte,2009,4,2009-04-01,Autres,1,0.18,8.0
M6,2009,4,2009-04-01,Politique intérieure,36,20.71,795.0
M6,2009,4,2009-04-01,International,22,17.43,717.0
M6,2009,4,2009-04-01,Économie,13,14.68,832.0
M6,2009,4,2009-04-01,Société,23,11.04,627.0
M6,2009,4,2009-04-01,Faits divers,23,13.18,656.0
M6,2009,4,2009-04-01,Sport,15,7.11,417.0
M6,2009,4,2009-04-01,Culture,7,4.49,168.0
M6,2009,4,2009-04-01,Environnement,1,3.9,276.0
M6,2009,4,2009-04-01,Justice,4,2.81,180.0
M6,2009,4,2009-04-01,Santé,4,1.81,115.0
M6,2009,4,2009-04-01,Sciences & Techno,0,0.81,52.0
M6,2009,4,2009-04-01,Météo,1,0.66,34.0
M6,2009,4,2009-04-01,Défense,2,0.46,25.0
M6,2009,4,2009-04-01,Autres,1,0.39,23.0
TF1,2009,5,2009-05-01,Politique intérieure,35,20.89,1025.0
TF1,2009,5,2009-05-01,International,22,17.18,672.0
TF1,2009,5,2009-05-01,Économie,29,13.87,907.0
TF1,2009,5,2009-05-01,Société,10,11.19,634.0
TF1,2009,5,2009-05-01,Faits divers,28,12.73,874.0
TF1,2009,5,2009-05-01,Sport,14,8.0,373.0
TF1,2009,5,2009-05-01,Culture,14,4.37,231.0
TF1,2009,5,2009-05-01,Environnement,9,3.68,140.0
TF1,2009,5,2009-05-01,Justice,2,2.89,151.0
TF1,2009,5,2009-05-01,Santé,3,1.87,95.0
TF1,2009,5,2009-05-01,Sciences & Techno,1,1.21,62.0
TF1,2009,5,2009-05-01,Météo,1,0.66,36.0
TF1,2009,5,2009-05-01,Défense,2,0.66,39.0
TF1,2009,5,2009-05-01,Autres,0,0.42,23.0
France 2,2009,5,2009-05-01,Politique intérieure,38,21.49,984.0
France 2,2009,5,2009-05-01,International,34,17.54,1151.0
France 2,2009,5,2009-05-01,Économie,23,14.27,934.0
France 2,2009,5,2009-05-01,Société,20,11.51,659.0
France 2,2009,5,2009-05-01,Faits divers,7,10.01,699.0
France 2,2009,5,2009-05-01,Sport,12,7.57,497.0
France 2,2009,5,2009-05-01,Culture,7,4.79,195.0
France 2,2009,5,2009-05-01,Environnement,9,3.74,249.0
France 2,2009,5,2009-05-01,Justice,4,2.89,207.0
France 2,2009,5,2009-05-01,Santé,3,2.64,179.0
France 2,2009,5,2009-05-01,Sciences & Techno,0,1.51,106.0
France 2,2009,5,2009-05-01,Météo,0,1.08,57.0
France 2,2009,5,2009-05-01,Défense,0,0.0,0.0
France 2,2009,5,2009-05-01,Autres,1,0.0,0.0
France 3,2009,5,2009-05-01,Politique intérieure,26,21.76,924.0
France 3,2009,5,2009-05-01,International,28,17.43,967.0
France 3,2009,5,2009-05-01,Économie,32,14.26,1014.0
France 3,2009,5,2009-05-01,Société,19,12.1,765.0
France 3,2009,5,2009-05-01,Faits divers,15,9.85,649.0
France 3,2009,5,2009-05-01,Sport,12,7.53,306.0
France 3,2009,5,2009-05-01,Culture,10,4.63,299.0
France 3,2009,5,2009-05-01,Environnement,7,3.64,244.0
France 3,2009,5,2009-05-01,Justice,8,3.1,112.0
France 3,2009,5,2009-05-01,Santé,5,1.81,105.0
France 3,2009,5,2009-05-01,Sciences & Techno,2,1.15,53.0
France 3,2009,5,2009-05-01,Météo,2,1.01,55.0
France 3,2009,5,2009-05-01,Défense,1,0.17,10.0
France 3,2009,5,2009-05-01,Autres,0,0.0,0.0
Arte,2009,5,2009-05-01,Politique intérieure,31,21.8,1335.0
Arte,2009,5,2009-05-01,International,35,17.38,998.0
Arte,2009,5,2009-05-01,Économie,18,14.74,997.0
Arte,2009,5,2009-05-01,Société,23,12.43,791.0
Arte,2009,5,2009-05-01,Faits divers,17,10.28,573.0
Arte,2009,5,2009-05-01,Sport,13,7.92,473.0
Arte,2009,5,2009-05-01,Culture,3,5.03,188.0
Arte,2009,5,2009-05-01,Environnement,7,4.19,191.0
Arte,2009,5,2009-05-01,Justice,3,2.68,191.0
Arte,2009,5,2009-05-01,Santé,5,1.81,122.0
Arte,2009,5,2009-05-01,Sciences & Techno,1,0.52,33.0
Arte,2009,5,2009-05-01,Météo,0,1.26,71.0
Arte,2009,5,2009-05-01,Défense,1,0.19,8.0
Arte,2009,5,2009-05-01,Autres,3,0.0,0.0
M6,2009,5,2009-05-01,Politique intérieure,34,20.89,998.0
M6,2009,5,2009-05-01,International,28,17.26,943.0
